Class_81,Class_71,Class_82,Class_95,Class_41,Class_52,Class_31,Class_42,Class_21,Class_43,Class_11,Class_22,Class_sum,Class_12,Class_23,Class_24,Class_90,STATENS,GEOID,AWATER,LSAD,STUSPS,STATEFP,FUNCSTAT,INTPTLAT,DIVISION,REGION,NAME,INTPTLON,MTFCC,ALAND,system:index
0.1427468477100862,0.03588368746454827,0.04777388733036111,0.004018764990451557,0.17697827557041518,0.036072174105382666,0.002323932006629957,0.2598961931370092,0.02832647064694375,0.0888732557343875,0.03438529600909922,0.01619917093867452,135765.59,0.0,0.00818506368218928,0.002316198088190093,0.1160207825856316,01779775,01,4593327154,00,AL,01,A,+32.7396323,6,3,Alabama,-086.8434593,G4000,131174048583,00000000000000000016
0.22129910507292086,0.009832626840886247,0.11300690936145781,8.339753285123457E-4,0.4154573199864299,0.006757921139446849,0.0011966808459879447,0.03579296047132844,0.03329158417841704,0.06898129405156538,0.023176598558834197,0.021981475175285526,109151.91,0.0,0.013016812990262836,0.004870093432171732,0.03050464256649288,01325873,47,2350123465,00,TN,47,A,+35.8608030,6,3,Tennessee,-086.3499896,G4000,106802728188,0000000000000000001d
0.23935920454295712,0.005533838552262065,0.1311189315680292,0.0014303282330491913,0.47677114079402366,0.004032610222417998,0.0017895107988873842,0.006205287312609227,0.021639722400321817,0.058190824457284594,0.01806920499205479,0.012531257674075503,104654.30000000002,0.0,0.008516324699510674,0.0034865265927916953,0.01132528715972492,01779786,21,2375337755,00,KY,21,A,+37.5336844,6,3,Kentucky,-085.2929801,G4000,102279490672,00000000000000000021
0.1299834699148065,0.02265925104802813,0.140834253110801,0.0075414976089771876,0.09293606918799294,0.02990402824663509,0.0016163370016809109,0.21997680925110782,0.019550223835769,0.11371718048644769,0.03435427635735437,0.010998346194273742,125437.95,0.0,0.005765559784738192,0.0016244685121209331,0.16853822945926653,01779790,28,3926919758,00,MS,28,A,+32.6864714,6,3,Mississippi,-089.6561377,G4000,121533519481,0000000000000000002c
0.0627606470318156,0.01786678886432157,0.14992517081998658,0.09752135603643404,0.004989257550924215,0.023931781053662785,0.0016194119078953052,0.20543112661490548,0.01222934942560448,0.011409848491394271,0.17298955609298422,0.02123425093800902,134252.44,0.0,0.008890415697472611,0.00340604610240231,0.20579499337218748,01629543,22,23753621895,00,LA,22,A,+30.8634368,7,3,Louisiana,-091.7987173,G4000,111897594374,00000000000000000014
0.10730455384471518,0.14338072308135186,0.12435572466793059,0.010053531899664273,0.02190515281377114,0.42242721269934713,0.0026769831810002087,0.058009761132700184,0.012197692052012639,0.017836552456289862,0.024202047228602804,0.011291192709519044,695521.74,0.0,0.012155622914101865,0.0045550840725697515,0.027648165246423502,01779801,48,19006305260,00,TX,48,A,+31.4347032,7,3,Texas,-099.2818238,G4000,676653171537,00000000000000000019
0.12814655256698326,0.3579812018558414,0.17310581007133238,0.00217773138333806,0.1726610943993665,0.05457712461241353,0.0018010680909352132,0.03149648618829453,0.01737837929501933,0.020235364015602997,0.017358438622111654,0.007338057155381812,181037.02,0.0,0.006591303811783911,0.0023986254303125405,0.006752762501282887,01102857,40,3374587997,00,OK,40,A,+35.5900512,7,3,Oklahoma,-097.4868149,G4000,177662925723,0000000000000000001c
0.14858590689403833,0.02131494987004744,0.2146877867681669,0.0028917230924650748,0.20091587204422998,0.021747241707260882,0.0013529993930924643,0.17633433802099643,0.013429798644502985,0.05603385090491228,0.021857964759284816,0.011641457992436419,137731.03,0.0,0.005448445422937736,0.0019338416332180194,0.10182382285241023,00068085,05,2962859592,00,AR,05,A,+34.8955256,7,3,Arkansas,-092.4446262,G4000,134768872727,0000000000000000002b
0.008567419273373735,0.15932688701252368,0.1047956812367267,0.0071822300285520595,0.003542695070692656,0.3981549783787396,0.0019220130277369585,0.29317361035454953,0.002990070122982037,5.637596866453453E-4,0.009465267330297109,0.0029875752022248785,216439.73999999996,1.8152858620140648E-4,0.001995613190073136,3.062746240593341E-4,0.0048443968746220084,01779783,16,2391722557,00,ID,16,A,+44.3484222,8,4,Idaho,-114.5588538,G4000,214049787659,00000000000000000006
0.001712315934928184,0.17124575588631624,0.018262120627265743,0.0020962247631546088,0.0020208401843118022,0.6367669008478765,0.004010434191040908,0.15311170013119582,0.003590611311141688,5.599861195842022E-4,0.0010691336921055008,0.0019787658090098985,314918.52,0.0,0.0017576292432721961,2.795008689866826E-4,0.0015380803898100372,00897535,35,728776523,00,NM,35,A,+34.4346843,8,4,New Mexico,-106.1316181,G4000,314196306401,0000000000000000000c
0.009588028921169155,0.04788757157674655,0.021799160932636442,0.0062660592753626555,0.04587437929375776,0.579318579867868,0.07858717351796472,0.17129147874423772,0.0035324436757988658,0.003633951462087319,0.020090946792501757,0.0033762253756640815,219884.61,0.0,0.0042783803741426015,0.0014365716636557694,0.003039048526406646,01455989,49,6998824394,00,UT,49,A,+39.3349925,8,4,Utah,-111.6563326,G4000,212886221680,00000000000000000017
0.010675841108469994,0.29954932056844097,0.12457368500213552,0.009553936597020704,0.06454302151618271,0.2462738226669814,0.0064772394925076224,0.20320432871835564,0.007942981568711597,0.004884681813941593,0.0034416026020380624,0.0053604535985271725,269604.05000000005,5.722465964439332E-4,0.005220247989598079,0.0013192309240161635,0.006407359236628677,01779779,08,1181621593,00,CO,08,A,+38.9938482,8,4,Colorado,-105.5083165,G4000,268422891711,0000000000000000001a
0.014601722908563727,0.2333454007750558,0.017717349250829774,0.011214588996237935,0.0024882141121803122,0.5850955370716192,0.009641281972059195,0.11039644644828979,0.001594386559277883,3.1035075833232774E-4,0.0062552533537086384,0.00103609467742923,253326.27,1.4834624139059877E-4,9.664611569893641E-4,1.7467592287211272E-4,0.005013889795164158,01779807,56,1867670745,00,WY,56,A,+42.9896591,8,4,Wyoming,-107.5443922,G4000,251458544898,0000000000000000001e
0.003681241410337772,0.11080846726728917,0.005575358177435264,0.004965461168528589,0.002032396404980833,0.7290907045284696,0.03223975789609906,0.09569974071171135,0.0010975073279478305,2.686326399587229E-4,0.004298122239339566,0.001857870740803828,286376.22,0.0,0.0033620109937899175,0.0010474333378658327,0.003975295155442726,01779793,32,2047206072,00,NV,32,A,+39.3310928,8,4,Nevada,-116.6151469,G4000,284329506470,00000000000000000027
0.018885921208681312,0.3529880329531981,0.1478158403224369,0.008642606005725204,0.0014028755206296228,0.24296845571699022,0.00408203296553968,0.20402830749403372,0.001840294339958556,4.446662436376609E-4,0.009477031376226795,0.0014051600348138956,380824.94999999995,7.596666132300418E-5,0.0010089412471530556,1.7711549624046432E-4,0.00475675241341199,00767982,30,3869208832,00,MT,30,A,+47.0511771,8,4,Montana,-109.6348174,G4000,376962738765,0000000000000000002e
2.4751141280984524E-4,0.08633578813483737,0.017423895660271665,9.66707022058324E-4,1.955838097117896E-4,0.7206922962301406,0.022318707374610502,0.1284402672174809,0.004649535932190748,1.7011116944451113E-4,0.0018740343388127397,0.00511278570386003,295218.71,0.0,0.006879645263675869,0.001547293530277942,0.003145837199817044,01779777,04,1027337603,00,AZ,04,A,+34.2039355,8,4,Arizona,-111.6063565,G4000,294198551143,00000000000000000037
0.006185807686683066,0.1604122368260976,0.09736064640535551,0.008784044607285988,0.001585453666670056,0.3963041797815663,0.0438256469011194,0.17620642783200383,0.013118693710361447,0.012973538569287424,0.04402871783470711,0.009704775958005651,423891.2899999999,1.2599928627927224E-4,0.021493010625436543,0.005551352564946547,0.002339467744194508,01779778,06,20463871877,00,CA,06,A,+37.1551773,9,4,California,-119.5434183,G4000,403503931312,0000000000000000000d
0.0345457688776224,0.16325840507180125,0.04887356427399767,0.014577798290835784,0.0011653588611014137,0.32496200407343806,0.006008272073793633,0.34590310209635466,0.0056009282682040465,0.019214547421173046,0.02124985355992151,0.004457115967394442,254797.05000000002,1.1475800053415059E-4,0.003938428643502741,0.001330902378971813,0.004799192141353284,01155107,41,6192386935,00,OR,41,A,+43.9717125,9,4,Oregon,-120.6229578,G4000,248606993270,00000000000000000010
0.021928319812661135,0.14452880554413,0.1415257080515041,0.007560654830358189,0.006648764265890998,0.14797425498654612,0.011685337641318532,0.3846838886787308,0.009929360704492055,0.0167702187957878,0.06766652576897779,0.013643210766785803,184649.35,0.001690339012837034,0.010655872874721735,0.003028659456423757,0.01008007880883415,01779804,53,12559278850,00,WA,53,A,+47.4073238,9,4,Washington,-120.5757999,G4000,172112588220,00000000000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01779782,15,11777809026,00,HI,15,A,+19.5977643,9,4,Hawaii,-155.5024434,G4000,16633990195,0000000000000000001f
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01785533,02,245481577452,00,AK,02,A,+63.3473560,9,4,Alaska,-152.8397334,G4000,1478839695958,00000000000000000028
